t	gamma	gamma_r	gamma_d	beta	N	S	S_	I	I_	R	R_	D	D_	∆S(t)	∆S_(t)	∆I(t)	∆I_(t)	∆R(t)	∆R_(t)	∆D(t)	∆D_(t)
0	0.0	0.0	0.0	0.5000000216032502	46289333	46289331	46289331	2	2	0	0	0	0	-2	-2	2	2	0	0	0	0
1	0.0	0.0	0.0	0.333333354936584	46289333	46289330	46289330.0	3	3.0	0	0.0	0	0.0	-1	-1.0	1	1.0	0	0.0	0	0.0
2	0.0	0.0	0.0	0.25000002160325113	46289333	46289329	46289329.0	4	4.0	0	0.0	0	0.0	-1	-1.0	1	1.0	0	0.0	0	0.0
3	0.0	0.0	0.0	0.20000002160325162	46289333	46289328	46289328.0	5	5.0	0	0.0	0	0.0	-1	-1.0	1	1.0	0	0.0	0	0.0
4	0.0	0.0	0.0	0.16666668826991876	46289333	46289327	46289327.0	6	6.0	0	0.0	0	0.0	-1	-1.0	1	1.0	0	0.0	0	0.0
5	0.0	0.0	0.0	0.1428571644603954	46289333	46289326	46289326.0	7	7.0	0	0.0	0	0.0	-1	-1.0	1	1.0	0	0.0	0	0.0
6	0.0	0.0	0.0	0.0	46289333	46289325	46289325.0	8	8.0	0	0.0	0	0.0	-1	-0.9999999999999999	1	0.9999999999999999	0	0.0	0	0.0
7	0.0	0.0	0.0	0.12500002160325302	46289333	46289325	46289325.0	8	8.0	0	0.0	0	0.0	0	-0.0	0	0.0	0	0.0	0	0.0
8	0.0	0.0	0.0	0.1111111327143646	46289333	46289324	46289324.0	9	9.0	0	0.0	0	0.0	-1	-1.0	1	1.0	0	0.0	0	0.0
9	0.0	0.0	0.0	0.2000000432065079	46289333	46289323	46289323.0	10	10.0	0	0.0	0	0.0	-1	-1.0	1	1.0	0	0.0	0	0.0
10	0.0	0.0	0.0	0.25000006480976467	46289333	46289321	46289321.0	12	12.0	0	0.0	0	0.0	-2	-2.0	2	2.0	0	0.0	0	0.0
11	0.0	0.0	0.0	0.2666667530796918	46289333	46289318	46289318.0	15	15.0	0	0.0	0	0.0	-3	-3.0	3	3.0	0	0.0	0	0.0
12	0.05263157894736842	0.05263157894736842	0.0	0.2105264022025063	46289333	46289314	46289314.0	19	19.0	0	0.0	0	0.0	-4	-4.0	4	4.0	0	0.0	0	0.0
13	0.045454545454545456	0.045454545454545456	0.0	0.22727284019885918	46289333	46289310	46289310.0	22	22.0	1	1.0	0	0.0	-4	-4.0	3	3.0	1	1.0	0	0.0
14	0.0	0.0	0.0	0.3076924938127218	46289333	46289305	46289305.0	26	26.0	2	2.0	0	0.0	-5	-5.0	4	4.0	1	1.0	0	0.0
15	0.029411764705882353	0.029411764705882353	0.0	0.32352966337921674	46289333	46289297	46289297.0	34	34.0	2	2.0	0	0.0	-8	-8.0	8	8.0	0	0.0	0	0.0
16	0.022727272727272728	0.022727272727272728	0.0	0.2500002538384368	46289333	46289286	46289286.0	44	44.0	3	3.0	0	0.0	-11	-10.999999999999998	10	9.999999999999998	1	1.0	0	0.0
17	0.0	0.0	0.0	0.27777812583056344	46289333	46289275	46289275.0	54	54.0	4	4.0	0	0.0	-11	-11.0	10	10.0	1	1.0	0	0.0
18	0.0	0.0	0.0	0.20289887070370416	46289333	46289260	46289260.0	69	69.0	4	4.0	0	0.0	-15	-14.999999999999998	15	14.999999999999998	0	0.0	0	0.0
19	0.0	0.0	0.0	0.4698804012043685	46289333	46289246	46289246.0	83	83.0	4	4.0	0	0.0	-14	-14.0	14	14.0	0	0.0	0	0.0
20	0.0	0.0	0.0	0.33606648854663596	46289333	46289207	46289207.0	122	122.0	4	4.0	0	0.0	-39	-39.0	39	39.0	0	0.0	0	0.0
21	0.03680981595092025	0.03067484662576687	0.006134969325153374	0.36809948751741584	46289333	46289166	46289166.0	163	163.0	4	4.0	0	0.0	-41	-41.0	41	41.0	0	0.0	0	0.0
22	0.027649769585253458	0.02304147465437788	0.004608294930875576	0.3179739095546217	46289333	46289106	46289106.0	217	217.0	9	9.0	1	1.0	-60	-60.0	54	54.0	5	5.0	1	1.0
23	0.010714285714285714	0.0	0.010714285714285714	0.33214498106446116	46289333	46289037	46289037.0	280	280.0	14	14.0	2	2.0	-69	-69.0	63	63.0	5	5.0	1	1.0
24	0.01891891891891892	0.010810810810810811	0.008108108108108109	0.23243438573290556	46289333	46288944	46288944.0	370	370.0	14	14.0	5	5.0	-93	-93.0	90	90.0	0	0.0	3	3.0
25	0.008908685968819599	0.0	0.008908685968819599	0.2672633215987645	46289333	46288858	46288858.0	449	449.0	18	18.0	8	8.0	-86	-85.99999999999999	79	78.99999999999999	4	4.0	3	3.0
26	0.010619469026548672	0.0	0.010619469026548672	0.19646270230962662	46289333	46288738	46288738.0	565	565.0	18	18.0	12	12.0	-120	-120.0	116	116.0	0	0.0	4	4.0
27	0.02238805970149254	0.011940298507462687	0.010447761194029851	0.17462952910270801	46289333	46288627	46288627.0	670	670.0	18	18.0	18	18.0	-111	-111.0	105	105.0	0	0.0	6	6.0
28	0.023316062176165803	0.006476683937823834	0.01683937823834197	0.23057404767185125	46289333	46288510	46288510.0	772	772.0	26	26.0	25	25.0	-117	-117.00000000000001	102	102.00000000000001	8	8.0	7	7.0
29	0.017167381974248927	0.001072961373390558	0.016094420600858368	0.23498362225871133	46289333	46288332	46288332.0	932	932.0	31	31.0	38	38.0	-178	-178.0	160	160.0	5	5.0	13	13.0
30	0.014977973568281937	0.0	0.014977973568281937	0.21498363966937692	46289333	46288113	46288113.0	1135	1135.0	32	32.0	53	53.0	-219	-219.0	203	203.0	1	1.0	15	15.0
31	0.021292217327459617	0.008076358296622614	0.013215859030837005	0.1945729672993202	46289333	46287869	46287869.0	1362	1362.0	32	32.0	70	70.0	-244	-244.0	227	227.0	0	0.0	17	17.0
32	0.03754693366708385	0.025657071339173967	0.011889862327909888	0.1483159278841911	46289333	46287604	46287604.0	1598	1598.0	43	43.0	88	88.0	-265	-265.0	236	236.0	11	11.0	18	18.0
33	0.051830985915492955	0.036619718309859155	0.015211267605633802	0.15718977475379095	46289333	46287367	46287367.0	1775	1775.0	84	84.0	107	107.0	-237	-237.0	177	177.0	41	41.0	19	19.0
34	0.03567787971457696	0.019367991845056064	0.0163098878695209	0.2568931930836173	46289333	46287088	46287088.0	1962	1962.0	149	149.0	134	134.0	-279	-279.0	187	187.0	65	65.0	27	27.0
35	0.03672787979966611	0.022954924874791317	0.013772954924874792	0.2525191700625647	46289333	46286584	46286584.0	2396	2396.0	187	187.0	166	166.0	-504	-504.0	434	434.0	38	38.0	32	32.0
36	0.03570202540336423	0.023000343288705802	0.012701682114658427	0.24066282054463659	46289333	46285979	46285979.0	2913	2913.0	242	242.0	199	199.0	-605	-605.0000000000001	517	517.0000000000001	55	54.99999999999999	33	33.0
37	0.02336182336182336	0.011111111111111112	0.01225071225071225	0.22993467246220572	46289333	46285278	46285278.0	3510	3510.0	309	309.0	236	236.0	-701	-701.0	597	597.0	67	67.0	37	37.0
38	0.02266824085005903	0.010153482880755607	0.012514757969303424	0.21419014799305724	46289333	46284471	46284471.0	4235	4235.0	348	348.0	279	279.0	-807	-807.0	725	725.0	39	39.0	43	43.0
39	0.0267538644470868	0.015854141894569955	0.010899722552516845	0.18710219274225717	46289333	46283564	46283564.0	5046	5046.0	391	391.0	332	332.0	-907	-907.0	811	811.0	43	43.0	53	53.0
40	0.019128949615713063	0.009735269000853971	0.009393680614859094	0.16347375008885232	46289333	46282620	46282620.0	5855	5855.0	471	471.0	387	387.0	-944	-944.0	809	809.0	80	79.99999999999999	55	55.0
41	0.03656716417910448	0.02656716417910448	0.01	0.1425609353410207	46289333	46281663	46281663.0	6700	6700.0	528	528.0	442	442.0	-957	-956.9999999999999	845	844.9999999999999	57	57.0	55	54.99999999999999
42	0.04507422402159244	0.0349527665317139	0.010121457489878543	0.14375148128588514	46289333	46280708	46280708.0	7410	7410.0	706	706.0	509	509.0	-955	-955.0	710	710.0	178	178.0	67	67.0
43	0.03549932440732097	0.024689841542808007	0.01080948286451296	0.13944695314135322	46289333	46279643	46279643.0	8141	8141.0	965	965.0	584	584.0	-1065	-1065.0	731	731.0	259	259.0	75	75.0
44	0.024257260487370647	0.014020251474351842	0.010237009013018805	0.13255575683326723	46289333	46278508	46278508.0	8987	8987.0	1166	1166.0	672	672.0	-1135	-1135.0	846	846.0	201	201.0	88	88.0
45	0.01325301204819277	0.004618473895582329	0.008634538152610442	0.11338284610029102	46289333	46277317	46277317.0	9960	9960.0	1292	1292.0	764	764.0	-1191	-1191.0000000000002	973	973.0000000000002	126	126.0	92	92.0
46	0.024733047366980013	0.016610386054576983	0.00812266131240303	0.10781559454225706	46289333	46276188	46276188.0	10957	10957.0	1338	1338.0	850	850.0	-1129	-1129.0	997	997.0	46	46.0	86	86.0
47	0.06497008510996882	0.057638830369933426	0.007331254740035392	0.09702168459931299	46289333	46275007	46275007.0	11867	11867.0	1520	1520.0	939	939.0	-1181	-1181.0000000000002	910	910.0000000000002	182	182.0	89	89.0
48	0.0893279986935576	0.08173430227810892	0.007593696415448681	0.08609067742680122	46289333	46273856	46273856.0	12247	12247.0	2204	2204.0	1026	1026.0	-1151	-1151.0	380	380.0	684	684.0	87	87.0
49	0.08183828950602114	0.07364626853444745	0.008192020971573687	0.10153540049650325	46289333	46272802	46272802.0	12207	12207.0	3205	3205.0	1119	1119.0	-1054	-1054.0	-40	-40.0	1001	1000.9999999999999	93	93.0
50	0.07487748051739375	0.06668273479553306	0.008194745721860689	0.09387390981054747	46289333	46271563	46271563.0	12447	12447.0	4104	4104.0	1219	1219.0	-1239	-1238.9999999999998	240	239.99999999999977	899	899.0	100	100.0
51	0.06165733659228889	0.05290546400693842	0.008751872585350469	0.10419779798197379	46289333	46270395	46270395.0	12683	12683.0	4934	4934.0	1321	1321.0	-1168	-1168.0	236	236.0	830	830.0	102	102.0
52	0.03895023445772198	0.02964755710180003	0.009302677355921949	0.11833949480451332	46289333	46269074	46269074.0	13222	13222.0	5605	5605.0	1432	1432.0	-1321	-1321.0	539	539.0	671	671.0	111	110.99999999999999
53	0.03251348889356037	0.023964683624132857	0.008548805269427511	0.11041572982770154	46289333	46267510	46267510.0	14271	14271.0	5997	5997.0	1555	1555.0	-1564	-1564.0	1049	1049.0	392	392.0	123	123.0
54	0.05850994669093745	0.05051358730984267	0.007996359381094786	0.10563134202424937	46289333	46265935	46265935.0	15382	15382.0	6339	6339.0	1677	1677.0	-1575	-1575.0	1111	1111.0	342	342.0	122	122.00000000000001
55	0.08549608841425556	0.07841798087669191	0.0070781075375636405	0.10672601380520093	46289333	46264311	46264311.0	16106	16106.0	7116	7116.0	1800	1800.0	-1624	-1624.0	724	724.0	777	777.0	123	123.0
56	0.08858758436188971	0.08238584544293792	0.0062017389189517845	0.08468441555645978	46289333	46262593	46262593.0	16447	16447.0	8379	8379.0	1914	1914.0	-1718	-1718.0	341	341.0	1263	1263.0	114	114.0
57	0.07630325967525332	0.06769625198388475	0.008607007691368575	0.09027583871375683	46289333	46261201	46261201.0	16382	16382.0	9734	9734.0	2016	2016.0	-1392	-1392.0	-65	-65.0	1355	1355.0	102	102.0
58	0.054184226369656835	0.044130042143287175	0.010054184226369656	0.08578636220800388	46289333	46259723	46259723.0	16610	16610.0	10843	10843.0	2157	2157.0	-1478	-1478.0	228	228.0	1109	1109.0	141	141.0
59	0.033734095949573946	0.022469942803781954	0.011264153145791992	0.10197101466386074	46289333	46258299	46258299.0	17134	17134.0	11576	11576.0	2324	2324.0	-1424	-1424.0	524	524.0	733	733.0	167	167.0
60	0.027865807015626708	0.017156594907660364	0.010709212107966342	0.10071606081281825	46289333	46256553	46256553.0	18302	18302.0	11961	11961.0	2517	2517.0	-1746	-1746.0	1168	1168.0	385	385.0	193	193.0
61	0.03651828460833249	0.025058571865131916	0.011459712743200571	0.10362237525880007	46289333	46254711	46254711.0	19634	19634.0	12275	12275.0	2713	2713.0	-1842	-1842.0	1332	1332.0	314	314.0	196	195.99999999999997
62	0.07861575178997612	0.06558472553699284	0.013031026252983293	0.11813650784137307	46289333	46252678	46252678.0	20950	20950.0	12767	12767.0	2938	2938.0	-2033	-2033.0	1316	1316.0	492	492.00000000000006	225	225.0
63	0.08683872152828802	0.07223548861131521	0.014603232916972814	0.13452774902036077	46289333	46250205	46250205.0	21776	21776.0	14141	14141.0	3211	3211.0	-2473	-2473.0	826	826.0	1374	1374.0	273	273.0
64	0.0771523759424864	0.06426442223391197	0.012887953708574434	0.14992579571011866	46289333	46247278	46247278.0	22812	22812.0	15714	15714.0	3529	3529.0	-2927	-2926.9999999999995	1036	1035.9999999999995	1573	1573.0	318	318.0
65	0.0771179860231313	0.06547059544730066	0.011647390575830642	0.14665597950056783	46289333	46243861	46243861.0	24469	24469.0	17180	17180.0	3823	3823.0	-3417	-3417.0	1657	1657.0	1466	1466.0	294	294.0
66	0.05162991554247717	0.041579088164481984	0.010050827377995186	0.1220768670309364	46289333	46240276	46240276.0	26167	26167.0	18782	18782.0	4108	4108.0	-3585	-3585.0	1698	1698.0000000000002	1602	1601.9999999999998	285	285.0
67	0.03131360017138572	0.02185167993715857	0.009461920234227157	0.11292068684324745	46289333	46237085	46237085.0	28007	28007.0	19870	19870.0	4371	4371.0	-3191	-3191.0	1840	1840.0	1088	1088.0	263	263.0
68	0.03522731024464327	0.027402687444286703	0.007824622800356566	0.09906539079710834	46289333	46233926	46233926.0	30289	30289.0	20482	20482.0	4636	4636.0	-3159	-3159.0	2282	2282.0	612	612.0	265	265.0
69	0.04103168937583414	0.033924082063378755	0.007107607312455384	0.08891071511296707	46289333	46230929	46230929.0	32219	32219.0	21312	21312.0	4873	4873.0	-2997	-2997.0	1930	1930.0	830	830.0	237	237.00000000000003
70	0.03984240772557616	0.033088453107411576	0.006753954618164583	0.09910029476860292	46289333	46228068	46228068.0	33758	33758.0	22405	22405.0	5102	5102.0	-2861	-2861.0	1539	1539.0	1093	1093.0	229	229.0
71	0.05288918722380713	0.04626055825921575	0.006628628964591375	0.08987763773467669	46289333	46224727	46224727.0	35754	35754.0	23522	23522.0	5330	5330.0	-3341	-3341.0	1996	1996.0	1117	1117.0	228	228.0
72	0.06565602071644368	0.05866961588260682	0.006986404833836858	0.08841718978832609	46289333	46221518	46221518.0	37072	37072.0	25176	25176.0	5567	5567.0	-3209	-3209.0	1318	1318.0	1654	1654.0	237	237.0
73	0.06496795125425339	0.05726570124765899	0.0077022500065943925	0.09991340431727617	46289333	46218245	46218245.0	37911	37911.0	27351	27351.0	5826	5826.0	-3273	-3273.0	839	839.0	2175	2175.0	259	259.0
74	0.049553912821820034	0.04167728778995666	0.00787662503186337	0.09972796169280519	46289333	46214463	46214463.0	39230	39230.0	29522	29522.0	6118	6118.0	-3782	-3781.9999999999995	1319	1318.9999999999995	2171	2171.0	292	292.0
75	0.06707613128762867	0.059526121577005243	0.007550009710623422	0.0968826859400928	46289333	46210557	46210557.0	41192	41192.0	31157	31157.0	6427	6427.0	-3906	-3906.0	1962	1962.0	1635	1635.0	309	309.0
76	0.08733171433286964	0.07992832386296654	0.007403390469903096	0.0922357342181156	46289333	46206573	46206573.0	42413	42413.0	33609	33609.0	6738	6738.0	-3984	-3984.0000000000005	1221	1221.0000000000005	2452	2452.0	311	311.0
77	0.09133148730464166	0.0841272821138593	0.007204205190782372	0.08896367077243111	46289333	46202668	46202668.0	42614	42614.0	36999	36999.0	7052	7052.0	-3905	-3905.0	201	201.0	3390	3390.0	314	314.0
78	0.08737589987295911	0.07991812920528867	0.0074577706676704466	0.09669296026074711	46289333	46198884	46198884.0	42506	42506.0	40584	40584.0	7359	7359.0	-3784	-3784.0	-108	-108.0	3585	3585.0	307	307.0
79	0.058935981722385414	0.051708863710542265	0.007227118011843148	0.11045081413002025	46289333	46194782	46194782.0	42894	42894.0	43981	43981.0	7676	7676.0	-4102	-4102.0	388	388.0	3397	3397.0	317	317.0
80	0.035304031578480506	0.028451678715571915	0.006852352862908591	0.10649531484165228	46289333	46190054	46190054.0	45094	45094.0	46199	46199.0	7986	7986.0	-4728	-4728.0	2200	2200.0	2218	2218.0	310	310.0
81	0.02876133681202634	0.02240443947488301	0.006356897337143331	0.10021703252132017	46289333	46185262	46185262.0	48294	48294.0	47482	47482.0	8295	8295.0	-4792	-4792.0	3200	3200.0	1283	1283.0	309	309.0
82	0.04293114779448718	0.03695828662001778	0.005972861174469401	0.0937567372943381	46289333	46180433	46180433.0	51734	51734.0	48564	48564.0	8602	8602.0	-4829	-4829.0	3440	3440.0	1082	1082.0	307	307.0
83	0.07526861937003237	0.06897630261995878	0.0062923167500735944	0.09631407765344374	46289333	46175594	46175594.0	54352	54352.0	50476	50476.0	8911	8911.0	-4839	-4839.0	2618	2618.0	1912	1911.9999999999998	309	309.0
84	0.08523331470900997	0.0788169349170016	0.006416379792008363	0.09687314977710812	46289333	46170372	46170372.0	55483	55483.0	54225	54225.0	9253	9253.0	-5222	-5221.999999999999	1131	1130.9999999999995	3749	3748.9999999999995	342	342.0
85	0.0719059075113606	0.06557961329412813	0.006326294217232469	0.0993133324226599	46289333	46165011	46165011.0	56115	56115.0	58598	58598.0	9609	9609.0	-5361	-5361.0	632	632.0	4373	4373.0	356	356.0
86	0.0688955203164579	0.06259759186647698	0.006297928449980916	0.0919335806605192	46289333	46159453	46159453.0	57638	57638.0	62278	62278.0	9964	9964.0	-5558	-5558.0	1523	1523.0	3680	3680.0	355	355.0
87	0.05745449610693627	0.05087275873182813	0.0065817373751081406	0.09418351440769267	46289333	46154169	46154169.0	58951	58951.0	65886	65886.0	10327	10327.0	-5284	-5284.0	1313	1312.9999999999995	3608	3608.0000000000005	363	363.0
88	0.03870703764320786	0.03224222585924714	0.00646481178396072	0.09295028734590123	46289333	46148633	46148633.0	61100	61100.0	68885	68885.0	10715	10715.0	-5536	-5536.000000000001	2149	2149.000000000001	2999	2999.0	388	388.0
89	0.041446030094569625	0.035250089289873755	0.006195940804695871	0.09150475770516155	46289333	46142971	46142971.0	64397	64397.0	70855	70855.0	11110	11110.0	-5662	-5662.0	3297	3297.0	1970	1970.0000000000002	395	395.0
90	0.06211354693648116	0.05671429839353865	0.005399248542942516	0.08490691494197819	46289333	46137097	46137097.0	67602	67602.0	73125	73125.0	11509	11509.0	-5874	-5874.000000000001	3205	3205.000000000001	2270	2270.0	399	399.0
91	0.08261964006712574	0.07704993923962733	0.005569700827498409	0.08139284117125678	46289333	46131376	46131376.0	69124	69124.0	76959	76959.0	11874	11874.0	-5721	-5721.0	1522	1522.0	3834	3834.0	365	365.0
92	0.09000289771080847	0.08412054476963199	0.0058823529411764705	0.09192144435366187	46289333	46125769	46125769.0	69020	69020.0	82285	82285.0	12259	12259.0	-5607	-5607.0	-104	-103.99999999999909	5326	5325.999999999999	385	385.0
93	0.08440619123390714	0.07820049182699262	0.006205699406914509	0.1024009907817293	46289333	46119447	46119447.0	69130	69130.0	88091	88091.0	12665	12665.0	-6322	-6322.0	110	110.0	5806	5806.0	406	406.0
94	0.05792630920566327	0.05188491499402968	0.006041394211633593	0.10837753683273622	46289333	46112394	46112394.0	70348	70348.0	93497	93497.0	13094	13094.0	-7053	-7053.0	1218	1218.0	5406	5406.0	429	429.00000000000006
95	0.03471056479124925	0.029092435154600096	0.005618129636649158	0.10694064536525397	46289333	46104799	46104799.0	73868	73868.0	97147	97147.0	13519	13519.0	-7595	-7595.0	3520	3520.0	3650	3650.0	425	425.0
96	0.04376547264184307	0.038548981963320364	0.00521649067852271	0.1002753310989015	46289333	46096931	46096931.0	79172	79172.0	99296	99296.0	13934	13934.0	-7868	-7867.999999999999	5304	5303.999999999999	2149	2149.0	415	415.0
97	0.06808749835551887	0.06271752000287037	0.005369978352648511	0.1107732031135584	46289333	46089025	46089025.0	83613	83613.0	102348	102348.0	14347	14347.0	-7906	-7906.000000000001	4441	4441.000000000001	3052	3052.0	413	413.0
